signal_ID,intelligibility_score
CEC1_E009_S08858_L0208,87.08943164419745
CEC1_E009_S08858_L0209,84.34763165736587
CEC1_E009_S08861_L0241,32.88342924790474
CEC1_E009_S08862_L0231,82.40213092534943
CEC1_E009_S08867_L0229,84.71312737543377
CEC1_E009_S08867_L0242,87.39979390263805
CEC1_E009_S08869_L0243,86.51322832639727
CEC1_E009_S08870_L0208,58.76224694263809
CEC1_E009_S08871_L0242,56.22512208481339
CEC1_E009_S08872_L0218,59.943916566904626
CEC1_E009_S08873_L0218,54.805926389007055
CEC1_E009_S08879_L0231,36.072058761556896
CEC1_E009_S08883_L0229,68.64190463720945
CEC1_E009_S08883_L0242,68.66955959678174
CEC1_E009_S08884_L0229,83.44392331423798
CEC1_E009_S08884_L0235,85.16328834844315
CEC1_E009_S08885_L0201,11.33155559297815
CEC1_E009_S08885_L0215,14.00504587325949
CEC1_E009_S08889_L0227,84.15665816549709
CEC1_E009_S08889_L0235,86.14277347534727
CEC1_E009_S08890_L0201,84.00013918947553
CEC1_E009_S08891_L0229,85.25977906099197
CEC1_E009_S08891_L0242,84.25071817702802
CEC1_E009_S08895_L0202,18.00749165248277
CEC1_E009_S08897_L0217,64.51745666576593
CEC1_E009_S08899_L0217,87.78781099328566
CEC1_E009_S08901_L0215,88.52207182071234
CEC1_E009_S08905_L0212,79.25953370964174
CEC1_E009_S08905_L0221,80.56819961994067
CEC1_E009_S08907_L0201,86.68217615345829
CEC1_E009_S08908_L0227,87.70043654562525
CEC1_E009_S08908_L0241,87.03411813220372
CEC1_E009_S08916_L0224,72.95938422856369
CEC1_E009_S08917_L0229,81.05052699926952
CEC1_E009_S08917_L0235,83.45760622866945
CEC1_E009_S08919_L0212,78.78895512290573
CEC1_E009_S08919_L0221,80.49418640231893
CEC1_E009_S08920_L0222,87.73267515458018
CEC1_E009_S08922_L0224,74.583282272573
CEC1_E009_S08923_L0224,88.54313950720363
CEC1_E009_S08925_L0229,85.81077584072331
CEC1_E009_S08928_L0202,86.6521096179329
CEC1_E009_S08931_L0231,81.97158229133318
CEC1_E009_S08934_L0200,75.99811084669126
CEC1_E009_S08934_L0240,64.99634823398262
CEC1_E009_S08935_L0201,79.21116246244493
CEC1_E009_S08936_L0231,84.21289356419825
CEC1_E009_S08937_L0229,46.51923134975585
CEC1_E009_S08937_L0235,50.386671367824825
CEC1_E009_S08940_L0231,76.51818377474957
CEC1_E009_S08941_L0243,65.10419271859175
CEC1_E009_S08942_L0200,85.48755211918217
CEC1_E009_S08942_L0240,87.17477916748817
CEC1_E009_S08943_L0209,71.056836732435
CEC1_E009_S08944_L0202,86.29032139791752
CEC1_E009_S08949_L0212,85.62451523429446
CEC1_E009_S08950_L0212,88.59367187110726
CEC1_E009_S08952_L0208,84.06357412455768
CEC1_E009_S08952_L0209,77.0499354113221
CEC1_E009_S08955_L0227,55.07971848751132
CEC1_E009_S08955_L0241,43.33951421287413
CEC1_E009_S08956_L0231,87.33823362151952
CEC1_E009_S08958_L0227,87.50127846581447
CEC1_E009_S08958_L0235,86.93352852947508
CEC1_E009_S08960_L0219,80.20393655147831
CEC1_E009_S08961_L0240,74.91362983324639
CEC1_E009_S08965_L0218,39.43589157824724
CEC1_E009_S08965_L0221,38.21301462398591
CEC1_E009_S08967_L0219,73.9211620924599
CEC1_E009_S08971_L0201,61.044223104687845
CEC1_E009_S08973_L0243,46.262649258253404
CEC1_E009_S08976_L0243,66.91804921843165
CEC1_E009_S08979_L0236,74.11579380178553
CEC1_E009_S08980_L0231,53.123887279681625
CEC1_E009_S08983_L0222,50.90066137172771
CEC1_E009_S08985_L0202,86.61366344569548
CEC1_E009_S08987_L0243,88.27515708640213
CEC1_E009_S08993_L0227,70.53498856687942
CEC1_E009_S08993_L0235,79.53528117829015
CEC1_E009_S08997_L0241,64.27792702095817
CEC1_E009_S08998_L0215,75.65621511884639
CEC1_E009_S08999_L0200,17.641139908163517
CEC1_E009_S09000_L0242,88.81881441469541
CEC1_E009_S09006_L0240,80.74368090236302
CEC1_E009_S09011_L0200,69.24540445589683
CEC1_E009_S09011_L0240,69.97526776389873
CEC1_E009_S09013_L0222,86.44426155937734
CEC1_E009_S09014_L0201,81.67713341364262
CEC1_E009_S09018_L0208,88.57075172414498
CEC1_E009_S09021_L0227,84.61871775081417
CEC1_E009_S09021_L0235,87.76062099382631
CEC1_E009_S09025_L0215,78.9031951680871
CEC1_E009_S09025_L0227,78.78818652323676
CEC1_E009_S09026_L0200,87.05802368009931
CEC1_E009_S09029_L0240,78.02644179746571
CEC1_E009_S09030_L0224,54.626713393602664
CEC1_E009_S09034_L0201,80.78943418487502
CEC1_E009_S09039_L0215,54.220712248179105
CEC1_E009_S09040_L0212,83.46917918118142
CEC1_E009_S09044_L0229,84.2146515381929
CEC1_E009_S09046_L0217,88.61677410949123
CEC1_E009_S09047_L0215,69.52401274758992
CEC1_E009_S09051_L0231,88.365738353147
CEC1_E009_S09052_L0212,82.7395634054087
CEC1_E009_S09061_L0224,86.92495108996373
CEC1_E009_S09067_L0243,55.84845810298835
CEC1_E009_S09069_L0231,76.78872170981991
CEC1_E009_S09071_L0208,81.98501076474305
CEC1_E009_S09071_L0209,75.67372864992616
CEC1_E009_S09073_L0227,88.88786127310465
CEC1_E009_S09073_L0235,88.56612975736043
CEC1_E009_S09076_L0217,73.90180967980693
CEC1_E009_S09078_L0201,12.911881987062218
CEC1_E009_S09079_L0208,85.76564749434168
CEC1_E009_S09079_L0243,87.69823359897433
CEC1_E009_S09082_L0217,88.14334119616414
CEC1_E009_S09085_L0201,85.1958534583336
CEC1_E009_S09088_L0236,76.79196926264399
CEC1_E009_S09089_L0212,47.631082794378855
CEC1_E009_S09089_L0221,47.99001823950522
CEC1_E009_S09092_L0227,85.27621231406701
CEC1_E009_S09092_L0235,86.82722013427109
CEC1_E009_S09094_L0200,65.40960680079569
CEC1_E009_S09101_L0231,88.69243426742058
CEC1_E009_S09109_L0240,86.07171789463013
CEC1_E009_S09111_L0222,88.7571675750381
CEC1_E009_S09113_L0201,18.890677554441712
CEC1_E009_S09119_L0231,79.7432858230941
CEC1_E009_S09122_L0217,85.6275223209515
CEC1_E009_S09125_L0202,88.05528829507907
CEC1_E009_S09128_L0227,62.651967346598454
CEC1_E009_S09128_L0241,62.761240506813984
CEC1_E009_S09132_L0224,63.791422554493415
CEC1_E009_S09135_L0215,63.264846125965924
CEC1_E009_S09136_L0215,63.14349084036712
CEC1_E009_S09137_L0222,54.75037740415962
CEC1_E009_S09140_L0236,87.67221232729277
CEC1_E009_S09142_L0224,81.43408407132198
CEC1_E009_S09144_L0215,85.49468626393927
CEC1_E009_S09152_L0201,74.44520920508455
CEC1_E009_S09154_L0215,56.548326559489276
CEC1_E009_S09155_L0243,86.69803283989646
CEC1_E009_S09156_L0202,73.6784909486021
CEC1_E009_S09158_L0217,76.83585859810083
CEC1_E009_S09161_L0201,51.308460662974916
CEC1_E009_S09164_L0200,72.55589045402745
CEC1_E009_S09166_L0235,85.72749061061118
CEC1_E009_S09168_L0200,70.0103563028725
CEC1_E009_S09168_L0240,79.17673412850228
CEC1_E009_S09169_L0229,64.35845390459056
CEC1_E009_S09169_L0242,85.84643306860059
CEC1_E009_S09170_L0224,59.830319538510736
CEC1_E009_S09174_L0236,87.66781268575639
CEC1_E009_S09175_L0227,85.25985262395034
CEC1_E009_S09175_L0235,87.56506280739065
CEC1_E009_S09177_L0208,86.30961938940136
CEC1_E009_S09177_L0209,85.10777224792811
CEC1_E009_S09178_L0241,88.47265845549478
CEC1_E009_S09181_L0218,88.26875511424717
CEC1_E009_S09181_L0221,87.2090884781435
CEC1_E009_S09188_L0208,53.883457174462244
CEC1_E009_S09192_L0217,85.88187964186534
CEC1_E009_S09193_L0201,86.77030355454202
CEC1_E009_S09196_L0208,76.7380456232748
CEC1_E009_S09196_L0209,66.80008772012947
CEC1_E009_S09197_L0202,88.44889255833093
CEC1_E009_S09203_L0243,86.62366365203707
CEC1_E009_S09205_L0217,40.792844157344575
CEC1_E009_S09209_L0212,78.86235143355961
CEC1_E009_S09209_L0221,78.62991208034133
CEC1_E009_S09214_L0229,88.46613275374874
CEC1_E009_S09214_L0235,88.41298986102636
CEC1_E009_S09218_L0236,82.76478713147397
CEC1_E009_S09219_L0202,85.98924714164592
CEC1_E009_S09219_L0224,85.70317663276948
CEC1_E009_S09224_L0243,87.02795950161943
CEC1_E009_S09228_L0218,78.61251598135395
CEC1_E009_S09229_L0200,64.00733095199442
CEC1_E009_S09229_L0240,79.11567685459764
CEC1_E009_S09231_L0222,57.551193935467076
CEC1_E009_S09234_L0241,65.93490062455417
CEC1_E009_S09236_L0229,88.71850350722825
CEC1_E009_S09236_L0242,88.83861196209135
CEC1_E009_S09238_L0224,83.56709772609916
CEC1_E009_S09240_L0229,88.17727223890769
CEC1_E009_S09240_L0235,88.33946093948717
CEC1_E009_S09242_L0229,83.29968639332468
CEC1_E009_S09242_L0235,81.30984119317615
CEC1_E009_S09245_L0236,62.56854221866692
CEC1_E009_S09248_L0209,71.97524276691826
CEC1_E009_S09250_L0236,83.87991668315969
CEC1_E009_S09251_L0212,36.228182509465384
CEC1_E009_S09251_L0218,25.804163132683975
CEC1_E009_S09253_L0242,77.09239986584402
CEC1_E009_S09257_L0231,61.02849633013099
CEC1_E009_S09259_L0200,82.02499595256967
CEC1_E009_S09259_L0240,82.62638135166563
CEC1_E009_S09261_L0243,74.4721353019156
CEC1_E009_S09262_L0242,19.226896606908433
CEC1_E009_S09264_L0217,88.69823224107205
CEC1_E009_S09265_L0224,71.45990735079445
CEC1_E009_S09267_L0200,56.30522293371478
CEC1_E009_S09267_L0240,53.49470893034589
CEC1_E009_S09271_L0236,84.98072311343378
CEC1_E009_S09272_L0236,83.39665014399014
CEC1_E009_S09274_L0217,53.49170497517005
CEC1_E009_S09276_L0229,68.77666140316711
CEC1_E009_S09276_L0235,71.07361464596649
CEC1_E009_S09278_L0224,84.819101818453
CEC1_E009_S09281_L0222,81.56338601769103
CEC1_E009_S09282_L0200,66.11502563905923
CEC1_E009_S09282_L0240,74.82927673734012
CEC1_E009_S09284_L0229,79.02444854988146
CEC1_E009_S09284_L0242,79.35540853617499
CEC1_E009_S09286_L0202,79.35304093300749
CEC1_E009_S09290_L0200,66.2227991032252
CEC1_E009_S09290_L0240,74.42735450039856
CEC1_E009_S09291_L0202,88.48992746863232
CEC1_E009_S09296_L0202,79.02789447746574
CEC1_E009_S09297_L0222,54.4566459430177
CEC1_E009_S09298_L0243,87.05172314504607
CEC1_E009_S09304_L0231,84.79215329542363
CEC1_E009_S09306_L0242,74.28905663807977
CEC1_E009_S09308_L0224,68.88310942455102
CEC1_E009_S09311_L0201,68.20833424701249
CEC1_E009_S09312_L0229,81.6679307055904
CEC1_E009_S09312_L0235,81.89381196984436
CEC1_E009_S09315_L0229,53.79452029260561
CEC1_E009_S09315_L0242,59.756110383076646
CEC1_E009_S09317_L0227,74.17944238117565
CEC1_E009_S09317_L0235,77.22639343749552
CEC1_E009_S09320_L0224,52.15592915431661
CEC1_E009_S09321_L0201,74.92485234353938
CEC1_E009_S09325_L0208,75.5093908029887
CEC1_E009_S09328_L0201,82.01818343020109
CEC1_E009_S09329_L0240,61.75989137967399
CEC1_E009_S09331_L0222,85.44575961634483
CEC1_E009_S09333_L0201,73.7840914472729
CEC1_E009_S09338_L0222,66.47370053363827
CEC1_E009_S09339_L0215,83.9760807742112
CEC1_E009_S09342_L0224,25.47036202707844
CEC1_E009_S09343_L0202,46.51872851386813
CEC1_E009_S09345_L0208,82.31400126063798
CEC1_E009_S09345_L0209,73.542459833629
CEC1_E009_S09346_L0218,84.09720174360746
CEC1_E009_S09350_L0219,84.60628467723137
CEC1_E009_S09351_L0219,62.91701915483281
CEC1_E009_S09352_L0219,72.48914870146749
CEC1_E009_S09356_L0243,62.03906597945904
CEC1_E009_S09361_L0208,51.713879122496515
CEC1_E009_S09361_L0209,47.30186071703852
CEC1_E009_S09362_L0202,57.2490139300564
CEC1_E009_S09363_L0222,42.813658261486026
CEC1_E009_S09364_L0231,44.72437845454243
CEC1_E009_S09365_L0224,51.92667196682732
CEC1_E009_S09366_L0208,13.456719700286511
CEC1_E009_S09367_L0209,88.1519347867739
CEC1_E009_S09369_L0200,20.556435820391435
CEC1_E009_S09370_L0240,86.41397185929196
CEC1_E009_S09377_L0201,16.671718162060017
CEC1_E009_S09378_L0241,45.32571427570444
CEC1_E009_S09379_L0243,86.94246240686356
CEC1_E009_S09381_L0242,27.770272312908116
CEC1_E009_S09385_L0217,78.91598732425761
CEC1_E009_S09386_L0212,84.84796527255587
CEC1_E009_S09386_L0221,85.8528693919178
CEC1_E009_S09387_L0212,62.48618622696683
CEC1_E009_S09387_L0221,65.56114744643094
CEC1_E009_S09391_L0218,72.92899219049191
CEC1_E009_S09391_L0221,58.87684453501266
CEC1_E009_S09395_L0201,63.940530835923504
CEC1_E009_S09397_L0243,64.02565447119426
CEC1_E009_S09402_L0209,50.80155163307359
CEC1_E009_S09407_L0229,77.07101416150694
CEC1_E009_S09407_L0242,62.7532679271071
CEC1_E009_S09411_L0243,78.60318883859759
CEC1_E009_S09413_L0229,51.61140478202068
CEC1_E009_S09413_L0242,49.57564231890367
CEC1_E009_S09423_L0227,62.88479430601986
CEC1_E009_S09423_L0235,65.5656789057767
CEC1_E009_S09424_L0217,82.49926485546884
CEC1_E009_S09426_L0212,62.42464331359057
CEC1_E009_S09426_L0221,60.23682956013971
CEC1_E009_S09428_L0243,44.87658902470043
CEC1_E009_S09429_L0241,38.51570860466859
CEC1_E009_S09430_L0201,88.22396183904138
CEC1_E009_S09448_L0202,88.02777000631146
CEC1_E009_S09450_L0212,29.59715220867561
CEC1_E009_S09452_L0209,48.11639904999492
CEC1_E009_S09453_L0218,88.46130511441052
CEC1_E009_S09453_L0221,88.15832377168233
CEC1_E009_S09459_L0218,79.7798257833897
CEC1_E009_S09462_L0240,82.64958917652854
CEC1_E009_S09463_L0242,88.48226548520226
CEC1_E009_S09468_L0229,31.378998269949896
CEC1_E009_S09468_L0235,28.916392590693828
CEC1_E009_S09469_L0219,82.48877673398223
CEC1_E009_S09474_L0219,82.54828998124573
CEC1_E009_S09475_L0208,81.89293137594326
CEC1_E009_S09475_L0209,78.88472445963309
CEC1_E009_S09476_L0217,85.410864322557
CEC1_E009_S09480_L0240,60.560312301584126
CEC1_E009_S09482_L0217,12.570156068001943
CEC1_E009_S09483_L0219,44.98415868937446
CEC1_E009_S09485_L0227,73.75486586128643
CEC1_E009_S09485_L0235,84.91245602808539
CEC1_E009_S09500_L0217,40.91225900847302
CEC1_E009_S09502_L0231,72.85535580077534
CEC1_E009_S09509_L0212,70.09153253499915
CEC1_E009_S09514_L0219,87.31520136440352
CEC1_E009_S09515_L0201,88.50598123279752
CEC1_E009_S09519_L0218,88.31469031870584
CEC1_E009_S09519_L0221,88.22434011925485
CEC1_E009_S09520_L0241,65.4657594176121
CEC1_E009_S09525_L0215,52.40578961745355
CEC1_E009_S09528_L0200,73.67459358415782
CEC1_E009_S09529_L0217,65.44242784620914
CEC1_E009_S09533_L0208,88.41312004699192
CEC1_E009_S09533_L0209,88.31646072362321
CEC1_E009_S09536_L0236,64.19932073923515
CEC1_E009_S09540_L0218,68.75057452071522
CEC1_E009_S09542_L0229,71.2974482455231
CEC1_E009_S09542_L0242,57.65244586874801
CEC1_E009_S09543_L0222,27.676396938611816
CEC1_E009_S09544_L0212,72.26040047012496
CEC1_E009_S09545_L0215,80.99248132450607
CEC1_E009_S09549_L0222,64.28901265817136
CEC1_E009_S09553_L0227,76.14795282695148
CEC1_E009_S09553_L0241,81.94179713033313
CEC1_E009_S09554_L0200,88.7230490910592
CEC1_E009_S09556_L0202,72.35098290040919
CEC1_E009_S09558_L0200,70.65803340504446
CEC1_E009_S09564_L0215,84.55408265648542
CEC1_E009_S09569_L0222,78.88714482179662
CEC1_E009_S09571_L0236,85.77320783023715
CEC1_E009_S09573_L0219,64.17313178627171
CEC1_E009_S09574_L0212,66.7865923846387
CEC1_E009_S09574_L0221,67.10427861593539
CEC1_E009_S09577_L0200,77.43272956198926
CEC1_E009_S09579_L0219,69.06705971647291
CEC1_E009_S09580_L0212,73.30827478533143
CEC1_E009_S09580_L0221,73.28206015511955
CEC1_E009_S09586_L0200,70.39684427129077
CEC1_E009_S09587_L0219,81.67033069777155
CEC1_E009_S09589_L0217,31.460739949431687
CEC1_E009_S09595_L0202,77.18109426997651
CEC1_E009_S09596_L0215,55.68439553508537
CEC1_E009_S09606_L0215,57.94591826175332
CEC1_E009_S09611_L0219,71.22004669684324
CEC1_E009_S09613_L0212,87.10576285560902
CEC1_E009_S09613_L0221,87.5725139455925
CEC1_E009_S09615_L0222,86.59725601656146
CEC1_E009_S09619_L0202,84.76670517042196
CEC1_E009_S09620_L0231,62.268063874178324
CEC1_E009_S09621_L0202,83.08442661507608
CEC1_E009_S09624_L0241,26.642527982095054
CEC1_E009_S09625_L0231,71.39771395994121
CEC1_E009_S09626_L0224,56.94959080188948
CEC1_E009_S09627_L0218,80.37894324045776
CEC1_E009_S09628_L0236,88.76892397369858
CEC1_E009_S09631_L0201,56.399684024013006
CEC1_E009_S09631_L0215,39.02218966996764
CEC1_E009_S09634_L0227,68.58126716953662
CEC1_E009_S09634_L0241,66.09353281978785
CEC1_E009_S09637_L0231,82.1124780705717
CEC1_E009_S09641_L0222,88.56548555593609
CEC1_E009_S09643_L0231,81.27282941442053
CEC1_E009_S09646_L0209,63.154825865411304
CEC1_E009_S09649_L0209,59.99112595625281
CEC1_E009_S09652_L0209,77.68313263074928
CEC1_E009_S09655_L0218,18.687870053330943
CEC1_E009_S09655_L0221,30.771475722162073
CEC1_E009_S09658_L0240,58.73843390043416
CEC1_E009_S09660_L0200,11.409636685139342
CEC1_E009_S09660_L0240,10.665765928792512
CEC1_E009_S09662_L0241,84.83529005488707
CEC1_E009_S09663_L0212,60.68141023517202
CEC1_E009_S09663_L0221,61.39177593955603
CEC1_E009_S09669_L0212,74.553382561553
CEC1_E009_S09669_L0221,79.28131844429706
CEC1_E009_S09670_L0243,88.50811046749801
CEC1_E009_S09671_L0202,31.360634096932696
CEC1_E009_S09673_L0227,64.36264073871548
CEC1_E009_S09673_L0235,70.04144008504396
CEC1_E009_S09676_L0219,88.36382119044723
CEC1_E009_S09677_L0202,58.95954146961908
CEC1_E009_S09678_L0200,85.64053405195554
CEC1_E009_S09678_L0240,87.37697734546256
CEC1_E009_S09681_L0222,68.5763020548315
CEC1_E009_S09684_L0222,86.99249347633123
CEC1_E009_S09689_L0200,88.53258393226174
CEC1_E009_S09689_L0240,88.59691490070803
CEC1_E009_S09699_L0219,66.44210165644621
CEC1_E009_S09702_L0229,88.54648746926696
CEC1_E009_S09702_L0235,88.63357008242386
CEC1_E009_S09705_L0217,81.496152305296
CEC1_E009_S09707_L0243,87.14566424225848
CEC1_E009_S09710_L0209,56.41349589249471
CEC1_E009_S09714_L0236,86.10402486976346
CEC1_E009_S09715_L0218,67.2802167879854
CEC1_E009_S09715_L0221,73.00066536901322
CEC1_E009_S09716_L0222,81.64257685634827
CEC1_E009_S09717_L0242,18.000108843840508
CEC1_E009_S09719_L0224,53.19195047378974
CEC1_E009_S09723_L0219,38.34377566312403
CEC1_E009_S09733_L0215,60.58842499116585
CEC1_E009_S09738_L0240,76.33390153389516
CEC1_E009_S09740_L0243,88.49831391583578
CEC1_E009_S09749_L0219,57.24591557222165
CEC1_E009_S09753_L0224,11.887521486965854
CEC1_E009_S09754_L0224,80.26599418594074
CEC1_E009_S09758_L0212,45.89234359687933
CEC1_E009_S09759_L0219,33.41796174300565
CEC1_E009_S09760_L0215,88.7526416663066
CEC1_E009_S09761_L0202,66.38299952758426
CEC1_E009_S09762_L0231,86.29229087789902
CEC1_E009_S09763_L0241,77.24766181284028
CEC1_E009_S09765_L0222,62.46820295262897
CEC1_E009_S09767_L0240,88.5926819062137
CEC1_E009_S09776_L0231,88.38389465515824
CEC1_E009_S09777_L0229,84.5087358712031
CEC1_E009_S09777_L0242,67.6900561757326
CEC1_E009_S09778_L0231,71.1275131042475
CEC1_E009_S09780_L0242,88.43092691965346
CEC1_E009_S09783_L0229,80.69739525675135
CEC1_E009_S09786_L0235,88.38497389542164
CEC1_E009_S09791_L0215,62.19229595827921
CEC1_E009_S09793_L0208,56.04458271043902
CEC1_E009_S09793_L0209,72.73558252068527
CEC1_E009_S09798_L0227,87.92431154638763
CEC1_E009_S09799_L0224,48.027928766788605
CEC1_E009_S09802_L0224,85.19360210665631
CEC1_E009_S09805_L0218,79.24313334313159
CEC1_E009_S09806_L0218,73.08753526886694
CEC1_E009_S09812_L0201,46.279962752985064
CEC1_E009_S09816_L0212,63.12098760620398
CEC1_E009_S09818_L0224,69.54372629058199
CEC1_E009_S09823_L0222,87.59298908624388
CEC1_E009_S09824_L0236,85.40660886620041
CEC1_E009_S09827_L0219,79.14129399953593
CEC1_E009_S09834_L0222,11.846409402309016
CEC1_E009_S09837_L0218,61.74531045469913
CEC1_E009_S09837_L0221,57.83268032307429
CEC1_E009_S09841_L0243,56.98432909073594
CEC1_E009_S09842_L0240,82.39099277379468
CEC1_E009_S09844_L0208,82.75865605427708
CEC1_E009_S09844_L0209,74.35259135576607
CEC1_E009_S09846_L0217,88.70247295066052
CEC1_E009_S09852_L0209,43.69432467538002
CEC1_E009_S09856_L0222,87.2635109327511
CEC1_E009_S09857_L0212,71.4732410981812
CEC1_E009_S09857_L0221,77.36244135153247
CEC1_E009_S09860_L0208,60.669776078626256
CEC1_E009_S09861_L0202,82.76205285922461
CEC1_E009_S09862_L0243,83.81569095033183
CEC1_E009_S09865_L0208,70.59175889106974
CEC1_E009_S09866_L0229,79.84496242333101
CEC1_E009_S09866_L0235,78.46715556836133
CEC1_E009_S09876_L0243,67.40005177234427
CEC1_E009_S09877_L0202,86.97960509221687
CEC1_E009_S09884_L0208,88.49015981454544
CEC1_E009_S09889_L0215,87.48177908094499
CEC1_E009_S09892_L0208,81.74809575731025
CEC1_E009_S09893_L0227,86.03034898332398
CEC1_E009_S09893_L0241,84.52933989584146
CEC1_E009_S09894_L0227,88.9760330420315
CEC1_E009_S09894_L0235,88.62298621012728
CEC1_E009_S09895_L0221,81.59510929209752
CEC1_E009_S09899_L0222,86.01856715766664
CEC1_E009_S09900_L0243,61.810749217747905
CEC1_E009_S09903_L0236,57.333018515037764
CEC1_E009_S09904_L0208,60.170307133201106
CEC1_E009_S09904_L0209,58.9897199631621
CEC1_E009_S09907_L0243,87.47786733811284
CEC1_E009_S09908_L0215,88.38599629059223
CEC1_E009_S09911_L0202,53.801203066796084
CEC1_E009_S09915_L0202,88.06136079731577
CEC1_E009_S09919_L0231,85.30186048204202
CEC1_E009_S09922_L0212,28.795664947042393
CEC1_E009_S09923_L0218,72.20938919273229
CEC1_E009_S09925_L0231,83.03633093108238
CEC1_E009_S09928_L0201,87.56479224945436
CEC1_E009_S09934_L0219,71.48753975405197
CEC1_E009_S09935_L0242,69.82299988385643
CEC1_E009_S09936_L0200,83.6513322681706
CEC1_E009_S09936_L0240,78.26321618374322
CEC1_E009_S09941_L0219,78.54521292567308
CEC1_E009_S09945_L0215,66.29446822037492
CEC1_E009_S09946_L0212,55.75116396851354
CEC1_E009_S09951_L0200,72.15109769105163
CEC1_E009_S09952_L0218,88.16880517812928
CEC1_E009_S09952_L0221,86.53923458908126
CEC1_E009_S09956_L0209,63.869641916361935
CEC1_E009_S09960_L0236,62.29636063116441
CEC1_E009_S09961_L0212,59.413665101470876
CEC1_E009_S09964_L0201,84.95349497348718
CEC1_E009_S09967_L0217,60.77817148855802
CEC1_E009_S09971_L0218,51.25682080933253
CEC1_E009_S09972_L0243,70.508331529625
CEC1_E009_S09978_L0212,72.89260937015295
CEC1_E009_S09983_L0224,72.14601292797353
CEC1_E009_S09985_L0229,62.29655710042753
CEC1_E009_S09985_L0242,70.8076128231106
CEC1_E009_S09991_L0215,64.63129750422345
CEC1_E009_S10000_L0224,51.50434589996248
CEC1_E010_S08502_L0236,50.513075353074285
CEC1_E010_S08510_L0218,83.35139512184314
CEC1_E010_S08510_L0221,81.37476012629908
CEC1_E010_S08512_L0236,50.63485219389766
CEC1_E010_S08514_L0201,81.83478419804611
CEC1_E010_S08515_L0229,41.81704539985034
CEC1_E010_S08515_L0242,56.901645863950456
CEC1_E010_S08518_L0231,69.59129693528493
CEC1_E010_S08520_L0215,75.9551042390457
CEC1_E010_S08523_L0236,74.17940938119727
CEC1_E010_S08529_L0215,63.816053076570384
CEC1_E010_S08530_L0219,72.61400645856614
CEC1_E010_S08532_L0202,31.011297504869546
CEC1_E010_S08537_L0202,76.76003514848266
CEC1_E010_S08540_L0208,62.8283886463909
CEC1_E010_S08540_L0209,49.02418113807875
CEC1_E010_S08546_L0236,69.39056801229039
CEC1_E010_S08547_L0218,79.4580405681036
CEC1_E010_S08547_L0221,72.73349664597
CEC1_E010_S08554_L0243,78.3851795070768
CEC1_E010_S08555_L0241,82.3247986980281
CEC1_E010_S08558_L0231,86.20078973126692
CEC1_E010_S08561_L0218,68.94366715800426
CEC1_E010_S08564_L0208,55.52179444908619
CEC1_E010_S08564_L0209,67.48927165270815
CEC1_E010_S08566_L0243,33.15736064830178
CEC1_E010_S08573_L0219,78.74921628914582
CEC1_E010_S08574_L0208,49.8330198535968
CEC1_E010_S08574_L0209,53.63435799833792
CEC1_E010_S08575_L0242,75.02399542590068
CEC1_E010_S08578_L0227,32.301653329694126
CEC1_E010_S08578_L0235,37.83817454407333
CEC1_E010_S08579_L0201,40.6218474589543
CEC1_E010_S08582_L0219,71.67331604262365
CEC1_E010_S08586_L0209,78.04712853511096
CEC1_E010_S08587_L0212,43.302764974471486
CEC1_E010_S08590_L0227,50.67909656420891
CEC1_E010_S08590_L0241,53.90964296944495
CEC1_E010_S08593_L0209,62.84899328486412
CEC1_E010_S08594_L0201,71.99789953243591
CEC1_E010_S08595_L0218,88.14819099852248
CEC1_E010_S08596_L0222,81.53263174594845
CEC1_E010_S08600_L0231,86.9833617587302
CEC1_E010_S08603_L0231,84.57631575662194
CEC1_E010_S08605_L0236,87.40891853117131
CEC1_E010_S08606_L0229,45.79562348501366
CEC1_E010_S08606_L0235,44.897300053845306
CEC1_E010_S08614_L0243,75.48440872169552
CEC1_E010_S08616_L0218,23.74302903217383
CEC1_E010_S08616_L0221,21.61150287880719
CEC1_E010_S08624_L0209,62.64918497458099
CEC1_E010_S08625_L0217,76.63881414250851
CEC1_E010_S08628_L0200,63.51983243714377
CEC1_E010_S08633_L0243,87.43005558592195
CEC1_E010_S08637_L0212,84.40351384224431
CEC1_E010_S08644_L0201,82.43281091197987
CEC1_E010_S08645_L0242,83.8801915720211
CEC1_E010_S08648_L0212,68.70818568520241
CEC1_E010_S08649_L0200,84.37592134051506
CEC1_E010_S08649_L0240,72.02396424421397
CEC1_E010_S08651_L0222,85.32229225857664
CEC1_E010_S08653_L0215,65.1687759187964
CEC1_E010_S08655_L0236,60.879116154449015
CEC1_E010_S08656_L0219,38.172206140670646
CEC1_E010_S08658_L0218,57.13633873633849
CEC1_E010_S08658_L0221,56.983698706172746
CEC1_E010_S08660_L0215,87.69693961869999
CEC1_E010_S08662_L0218,69.75929949450197
CEC1_E010_S08664_L0224,85.50210677472641
CEC1_E010_S08667_L0208,69.1678873967288
CEC1_E010_S08667_L0209,72.31647474941829
CEC1_E010_S08669_L0227,60.330477975975185
CEC1_E010_S08669_L0241,51.630815288119926
CEC1_E010_S08671_L0217,50.789955694233235
CEC1_E010_S08674_L0243,66.5724625103444
CEC1_E010_S08681_L0212,22.891868695206753
CEC1_E010_S08681_L0221,19.980715099302547
CEC1_E010_S08682_L0224,81.15401684683847
